Age,Gender,Education,Income,Employment Experience,Home Ownership,Loan Amount,Loan Intent,Loan Interest Rate,Loan Percent Income,Credit History Length,Credit Score,Previous Loan Defaults,Loan_Status
22,0,3,60892,3,0,5320,4,12.61,0.09,3,686,0,0
28,1,4,56164,4,3,2500,3,6.91,0.04,8,564,1,0
31,1,1,44020,8,3,13000,2,20.0,0.3,5,612,0,1
31,0,1,37367,8,2,2500,5,11.36,0.07,9,651,1,0
24,1,4,60126,2,0,2500,3,11.01,0.04,2,680,0,1
23,1,4,30266,0,3,12250,4,13.16,0.4,4,706,0,1
24,0,4,44297,4,3,12250,0,11.49,0.28,2,670,0,1
23,0,1,78886,1,3,20000,3,10.65,0.25,3,653,0,1
24,1,4,14710,4,3,5700,3,7.49,0.39,4,665,0,1
23,0,4,55173,3,3,1700,1,14.72,0.03,2,727,0,0
30,0,3,49481,9,0,4800,2,14.65,0.1,10,629,0,1
30,0,1,65638,6,3,25000,3,10.74,0.38,6,669,0,1
23,1,4,96024,3,3,10000,2,13.99,0.1,3,694,0,1
43,0,0,33461,21,3,13750,4,15.31,0.41,15,676,0,1
42,1,0,38119,17,0,7200,5,11.99,0.19,17,655,0,0
25,0,4,61205,3,3,18000,1,8.0,0.29,5,672,0,1
43,0,4,60928,20,0,5000,2,10.0,0.08,16,715,1,0
24,1,3,28206,2,3,7000,5,10.62,0.25,2,522,0,1
31,0,4,130703,10,0,35000,0,13.49,0.27,10,649,0,1
28,0,4,241208,5,3,25000,5,15.33,0.1,7,653,1,0
33,0,3,54005,10,3,2725,3,12.18,0.05,6,575,0,1
29,1,0,56162,10,3,22750,0,14.46,0.41,9,684,0,1
31,0,1,101885,7,3,25000,3,17.28,0.25,5,648,0,1
41,0,3,55028,16,3,16000,3,12.99,0.29,14,634,0,1
22,1,0,61125,2,2,6000,1,8.94,0.1,2,651,1,0
34,1,0,42977,10,0,5000,2,13.35,0.12,9,635,1,0
24,1,1,73073,1,3,25000,4,11.11,0.34,3,628,0,1
21,1,0,39261,0,3,12000,3,11.01,0.31,2,620,0,1
29,1,0,60892,4,3,5050,5,12.73,0.08,7,617,1,0
26,0,3,49328,0,3,2500,5,6.94,0.05,5,571,1,0
22,0,1,8000,0,3,1800,4,14.84,0.22,2,643,0,1
21,0,0,19902,3,3,3500,4,16.07,0.18,3,570,0,1
28,0,3,120915,7,3,18000,3,13.91,0.15,9,501,1,0
22,1,4,102744,1,0,12000,1,11.99,0.12,3,645,0,0
23,1,3,33070,2,3,1604,3,11.12,0.05,3,663,1,0
22,0,1,45864,4,3,5000,4,11.03,0.11,3,691,0,0
29,1,0,70723,11,0,15900,1,11.01,0.22,6,665,1,0
24,1,3,27589,1,3,8000,1,13.23,0.29,2,550,0,1
48,1,0,60801,24,3,5000,2,11.49,0.08,12,742,0,0
22,1,1,26315,0,3,4973,1,7.02,0.19,4,635,1,0
29,1,1,54021,5,0,21000,2,10.99,0.39,8,656,0,0
23,1,0,56322,2,3,9000,4,9.99,0.16,3,621,0,0
25,1,3,51474,1,3,10000,0,14.91,0.19,3,666,0,1
26,1,0,33221,4,0,3000,5,9.29,0.09,5,570,1,0
24,1,0,106791,1,0,6400,2,11.66,0.06,3,587,0,1
28,0,0,108883,5,3,10000,5,8.98,0.09,10,637,1,0
22,0,3,104107,0,0,3500,0,14.74,0.03,3,649,0,1
24,1,1,22789,1,2,3000,2,11.99,0.13,3,663,0,1
21,0,1,31566,0,2,8800,3,9.33,0.28,3,700,1,0
28,1,1,50281,4,3,4000,5,18.64,0.08,5,625,0,1
31,0,3,12922,10,3,2650,0,7.4,0.21,9,584,0,1
27,1,0,53697,1,3,5000,2,16.35,0.09,6,679,0,1
34,1,0,127015,12,0,10000,3,7.51,0.08,7,587,1,0
25,0,1,163004,3,3,24000,4,10.99,0.15,2,662,0,0
31,1,3,87556,10,1,25000,3,17.03,0.29,5,603,0,1
31,0,4,66079,7,0,6000,5,7.66,0.09,6,624,1,0
30,0,4,85161,7,0,10000,5,10.25,0.12,8,546,1,0
29,0,1,27333,8,2,8260,1,5.42,0.3,7,631,0,0
33,1,4,43910,5,3,6000,5,13.49,0.14,6,678,0,1
30,0,0,40541,10,3,12000,0,9.25,0.3,7,670,0,1
21,1,3,39904,0,3,10000,1,11.48,0.25,2,657,0,1
23,1,4,112478,2,0,3621,3,16.81,0.03,4,656,0,1
29,0,0,43427,8,3,3000,3,11.86,0.07,9,649,0,0
25,1,1,97042,5,3,5000,4,12.02,0.05,4,590,0,1
21,0,0,24468,0,0,15000,1,9.64,0.61,2,548,0,1
22,1,0,67156,2,2,2000,4,7.4,0.03,3,558,0,0
22,1,0,26129,1,3,8450,1,11.71,0.32,4,616,0,1
31,1,1,46576,11,3,8000,0,10.99,0.17,7,682,0,0
25,1,3,40479,4,3,10000,5,15.96,0.25,3,671,0,1
28,1,1,53570,6,3,1000,5,14.17,0.02,9,641,0,1
23,1,4,37161,1,3,10625,1,6.92,0.29,4,599,0,1
29,1,1,37025,6,3,6600,1,15.14,0.18,6,506,0,1
38,1,4,88497,16,0,5203,0,15.95,0.06,10,625,0,1
32,1,1,33458,10,3,6000,3,12.73,0.18,10,703,1,0
26,1,3,84544,4,3,22336,1,17.51,0.26,3,647,0,1
22,1,4,45612,0,3,10000,3,11.01,0.22,3,657,0,1
38,0,3,78640,13,3,8000,3,11.41,0.1,13,637,0,0
24,1,4,64176,1,0,21000,0,10.65,0.33,3,704,1,0
23,1,4,50294,2,3,10400,4,12.53,0.21,4,611,1,0
23,0,4,57192,0,3,15000,4,12.04,0.26,2,613,0,1
23,1,0,46463,1,3,4400,5,11.71,0.09,2,586,1,0
24,0,0,63045,2,3,15000,3,13.22,0.24,3,578,1,0
23,0,1,11788,3,3,1750,4,7.51,0.15,3,662,0,1
25,0,0,96803,2,0,15000,3,11.12,0.15,4,639,0,1
25,0,0,23634,1,3,4000,1,8.3,0.17,4,585,0,1
22,1,1,103996,3,3,8000,1,13.92,0.08,2,626,1,0
23,0,1,43065,0,3,13475,0,10.65,0.31,3,671,0,1
22,1,1,56273,0,3,20000,0,16.0,0.36,4,700,0,1
23,0,3,54998,0,3,6575,3,8.0,0.12,4,489,1,0
32,0,4,17728,10,3,4791,1,7.37,0.27,8,713,0,1
31,0,1,66709,13,3,5000,2,12.18,0.07,8,702,1,0
25,1,4,152227,2,0,10000,3,14.09,0.07,4,639,0,1
26,0,1,44235,7,3,6692,0,12.09,0.15,7,663,0,1
24,1,1,43980,0,0,14775,2,6.62,0.34,4,705,0,0
22,1,1,47831,0,0,5325,1,14.59,0.11,3,570,1,0
31,0,1,88144,10,0,8875,5,11.99,0.1,8,660,1,0
39,1,1,29889,19,3,8500,3,7.49,0.28,12,632,0,1
23,1,1,39881,0,3,10000,1,8.49,0.25,3,614,0,1
22,0,3,41844,0,3,6500,4,13.22,0.16,3,607,0,1
40,1,4,60848,17,0,6000,2,14.96,0.1,16,688,1,0
22,0,4,30128,1,3,2000,1,13.11,0.07,4,645,1,0
25,1,0,43676,3,3,10000,1,9.32,0.23,3,576,1,0
24,1,3,127178,0,3,13800,5,7.66,0.11,2,553,0,0
22,1,3,58323,0,3,15000,3,11.89,0.26,4,537,0,1
38,1,4,22042,17,2,2800,3,11.01,0.13,16,677,0,1
49,0,3,18921,26,3,2400,3,9.91,0.13,13,626,0,1
35,0,1,138972,14,0,7200,2,13.85,0.05,10,686,1,0
23,1,3,44155,2,2,5500,1,5.42,0.12,2,628,0,0
35,1,1,124196,10,3,9268,1,14.91,0.07,10,710,0,1
28,1,2,85590,5,3,3000,3,17.44,0.04,5,626,0,1
27,0,3,53870,4,3,12952,2,15.93,0.24,5,607,0,1
22,0,1,72786,0,0,2500,1,6.99,0.03,3,652,1,0
23,0,1,86450,2,2,15000,1,13.47,0.17,3,617,1,0
33,0,3,106022,12,3,9000,3,14.65,0.08,7,536,0,1
38,1,4,89783,15,3,4000,0,11.26,0.04,14,726,1,0
36,1,1,37236,14,3,10000,3,8.01,0.27,13,559,0,1
24,0,3,113548,1,0,25000,1,12.29,0.22,4,636,0,0
23,0,0,89555,3,3,6000,1,5.79,0.07,3,614,1,0
35,1,1,23977,12,3,3500,3,9.28,0.15,6,614,0,1
30,1,0,41778,5,3,7500,2,10.6,0.18,6,602,0,1
37,1,0,40403,13,3,10000,5,5.99,0.25,11,644,1,0
31,0,1,95792,11,3,6000,2,7.51,0.06,5,665,0,1
23,0,4,44203,0,3,4000,4,10.99,0.09,3,616,0,1
24,1,4,49023,1,0,10500,5,11.36,0.21,4,614,1,0
47,0,4,63234,24,0,12000,0,7.29,0.19,13,513,1,0
25,1,3,83235,3,3,24250,4,17.56,0.29,4,603,0,1
30,1,0,91597,6,3,25000,3,15.27,0.27,9,598,0,1
23,0,1,79253,0,0,9000,3,14.79,0.11,4,594,1,0
31,0,1,70270,10,3,25000,3,17.19,0.36,8,661,0,1
26,0,1,66973,5,3,5000,2,11.86,0.07,2,639,1,0
31,1,0,36886,6,3,14958,2,10.24,0.41,6,621,0,1
35,0,0,53919,14,3,5000,4,16.95,0.09,9,665,0,1
30,1,3,72913,9,0,7000,2,7.49,0.1,8,498,1,0
21,1,3,37245,0,3,3200,3,11.07,0.09,3,572,1,0
22,1,1,22786,0,2,5400,3,15.31,0.24,2,647,0,1
22,0,1,40214,1,3,10000,4,12.42,0.25,3,567,0,1
25,1,4,23759,3,2,4000,5,7.4,0.17,4,686,0,1
22,0,3,34218,0,2,2800,1,11.49,0.08,4,621,0,0
23,0,0,51098,3,3,14000,4,16.89,0.27,3,656,0,1
34,1,3,53728,11,3,11000,1,13.79,0.2,6,696,1,0
22,1,1,87465,0,3,6200,4,5.99,0.07,2,674,1,0
23,1,0,66391,0,3,19000,0,11.14,0.29,4,636,0,1
32,1,0,39054,10,0,8000,0,7.47,0.2,7,544,0,1
28,0,3,119034,4,0,1448,0,6.05,0.01,5,644,1,0
22,1,0,30999,1,3,2500,5,7.51,0.08,2,636,0,0
26,1,0,60947,3,0,17200,5,7.51,0.28,4,573,1,0
31,0,0,72682,11,0,19400,5,18.53,0.27,10,622,1,0
33,0,1,44496,12,3,5610,2,11.98,0.13,7,687,0,1
24,0,1,99891,1,3,9800,3,7.51,0.1,4,619,0,0
24,0,4,49079,0,3,3000,0,12.6,0.06,3,649,0,1
23,1,0,63004,0,0,5000,3,8.78,0.08,3,608,0,0
23,1,4,105412,0,0,10000,5,6.92,0.09,3,596,0,0
25,0,3,91212,3,3,10000,5,6.76,0.11,4,573,1,0
23,0,1,55004,3,0,14500,1,13.48,0.26,2,634,1,0
26,1,0,41930,0,3,10000,5,13.11,0.24,3,643,0,1
23,0,1,42735,0,3,11958,0,9.02,0.28,4,647,0,1
25,0,4,163350,1,0,3000,0,15.3,0.02,2,655,0,1
31,1,2,115310,8,0,25000,0,10.08,0.22,6,727,1,0
23,0,0,66068,1,0,4000,5,15.62,0.06,3,679,0,1
23,1,1,48327,0,0,10000,0,14.22,0.21,2,608,1,0
21,0,0,29537,0,3,10000,3,13.48,0.34,2,659,0,1
28,1,3,51570,6,3,2250,3,6.99,0.04,8,641,0,1
52,1,0,35799,30,2,7000,4,7.49,0.2,20,641,0,0
22,1,0,99107,1,0,2500,1,6.39,0.03,2,624,0,0
22,0,4,49045,0,3,7200,4,18.79,0.15,3,691,1,0
28,1,0,104023,8,0,3000,5,9.99,0.03,5,684,1,0
23,1,1,32215,3,3,4000,1,11.01,0.12,4,548,1,0
24,0,1,41061,0,0,6000,0,10.59,0.15,3,583,1,0
33,1,4,57994,11,3,4500,4,15.58,0.08,5,643,1,0
22,0,0,63720,0,0,8000,5,15.23,0.13,4,555,1,0
24,1,1,67986,1,0,5250,1,12.87,0.08,2,618,0,0
30,1,1,75124,10,0,18195,0,13.36,0.24,5,702,0,0
27,0,0,39519,6,3,9250,4,15.26,0.23,7,631,0,1
29,0,2,141611,8,0,12000,4,13.55,0.08,8,612,0,1
26,0,0,51410,4,0,3200,0,12.71,0.06,6,553,0,1
25,0,0,73054,5,0,8000,0,5.79,0.11,2,663,1,0
23,0,4,53799,0,3,3000,4,9.62,0.06,4,659,0,1
22,1,0,74003,1,3,5000,5,7.66,0.07,3,617,1,0
29,1,0,72643,3,3,18565,0,10.77,0.26,6,701,0,1
23,0,4,66843,0,0,2000,4,11.01,0.03,2,709,1,0
22,1,3,58303,0,3,15000,5,9.63,0.26,4,610,0,1
25,1,3,106548,2,3,10000,1,17.88,0.09,4,640,0,1
22,1,1,51360,0,3,5000,1,8.9,0.1,4,636,1,0
22,0,3,79018,0,3,17700,0,11.49,0.22,2,580,1,0
22,0,1,18152,0,2,4000,3,10.99,0.22,3,585,0,1
27,0,1,42849,6,3,11500,0,15.92,0.27,5,681,0,1
24,0,4,23545,0,2,3500,3,13.81,0.15,4,583,0,1
26,1,1,40990,5,3,5000,0,14.11,0.12,4,660,0,1
25,1,1,88572,2,0,20000,4,13.22,0.23,2,609,0,0
23,0,4,39334,0,0,2500,2,12.8,0.06,3,643,0,1
25,1,0,40713,1,3,3283,5,12.85,0.08,5,501,1,0
26,0,1,36621,3,3,3500,5,11.01,0.1,2,657,1,0
35,1,3,156665,15,3,4375,5,11.01,0.03,7,616,0,0
23,0,1,49133,2,3,7000,3,11.58,0.14,3,685,0,0
25,1,4,89871,3,0,10000,4,17.74,0.11,3,576,0,1
25,0,0,47807,0,3,8466,4,13.43,0.18,4,570,0,1
27,1,1,73066,2,3,25000,5,11.01,0.34,8,679,0,1
27,1,0,53728,2,3,5000,4,13.79,0.09,8,555,0,1
28,1,4,37292,5,3,10000,5,9.23,0.27,5,522,0,1
25,1,1,68700,5,3,3838,0,15.03,0.06,3,643,0,1
37,0,1,39628,11,3,10000,3,13.79,0.25,14,702,0,1
22,0,1,36951,3,3,8000,4,9.32,0.22,4,597,0,0
27,0,3,50327,4,3,11000,0,15.33,0.22,7,628,0,1
25,1,1,103083,4,3,14400,1,8.49,0.14,2,614,0,0
24,0,1,41604,3,0,10000,4,15.31,0.24,2,641,0,1
22,0,1,137727,2,3,5000,5,15.31,0.04,3,631,0,1
28,1,0,66329,5,3,8000,3,15.65,0.12,10,562,0,1
36,1,3,58726,12,0,1500,3,13.92,0.03,11,515,0,1
30,1,3,134361,8,3,15450,5,10.91,0.11,7,655,0,0
28,0,3,76733,5,3,20000,5,14.61,0.26,9,561,0,1
28,1,1,84999,2,3,20000,2,12.02,0.24,6,654,1,0
28,1,0,76675,8,3,18000,2,10.65,0.23,9,685,1,0
25,1,1,35654,0,3,5600,4,13.79,0.16,4,622,0,1
36,1,0,90932,14,0,10000,3,6.99,0.11,13,648,0,0
27,1,1,94397,5,3,6000,5,11.81,0.06,5,545,1,0
45,0,0,217025,24,0,10000,3,5.99,0.05,11,708,0,0
22,1,3,51269,1,0,3200,4,7.9,0.06,3,519,0,1
30,1,0,68565,6,3,7000,0,11.39,0.1,9,641,0,1
29,0,0,90696,5,0,12000,4,13.16,0.13,7,652,0,1
22,0,4,35859,3,3,9000,3,11.01,0.25,4,687,0,1
27,1,4,36588,3,3,4975,4,10.37,0.14,10,678,0,0
29,1,1,110836,6,3,4500,3,10.65,0.04,5,621,0,0
33,1,1,40541,8,3,13881,5,13.54,0.34,9,678,0,1
26,1,2,43449,1,3,12875,3,11.01,0.3,2,582,0,1
27,1,0,43314,8,3,6000,3,7.49,0.14,10,669,0,0
27,1,4,47864,6,3,16000,0,12.73,0.33,8,677,0,1
25,1,0,53586,0,0,13000,1,10.38,0.24,4,634,0,0
21,0,1,67517,0,0,5000,2,14.27,0.07,4,679,0,1
34,1,0,96854,10,0,12000,4,7.49,0.12,9,663,0,0
22,1,0,35917,0,3,9000,3,11.0,0.25,2,686,0,1
22,0,0,33585,0,3,10000,1,12.61,0.3,4,591,0,1
30,0,0,51382,10,2,8000,3,12.99,0.16,9,640,1,0
25,1,0,36923,4,3,1800,3,8.49,0.05,2,644,0,1
29,0,4,45200,2,3,2628,1,8.59,0.06,5,678,1,0
21,1,0,32204,0,3,8875,1,15.62,0.28,3,691,0,1
30,0,1,53834,6,3,10500,4,15.58,0.2,10,624,0,1
35,1,1,47959,10,3,10000,3,13.16,0.21,6,720,0,1
22,1,3,72745,1,3,15000,3,11.01,0.21,4,609,1,0
30,0,0,24246,11,2,6000,4,11.21,0.25,6,699,0,1
22,1,0,90793,3,0,25000,5,15.57,0.28,4,630,0,1
24,1,4,77044,0,0,14000,2,13.85,0.18,3,655,0,1
57,1,0,18747,34,0,3000,0,12.68,0.16,23,676,0,1
31,0,1,100299,7,1,6000,0,12.09,0.06,9,671,0,0
25,1,1,61130,3,3,15890,2,16.68,0.26,4,584,0,1
23,1,0,44492,4,2,6000,1,8.88,0.13,2,583,1,0
37,1,0,109017,12,3,10000,5,8.94,0.09,12,544,1,0
33,1,3,141314,9,0,18000,2,11.01,0.13,8,644,1,0
24,1,1,102939,1,0,7000,0,9.05,0.07,3,680,0,0
30,1,1,66809,5,3,17000,1,11.01,0.25,9,672,0,1
24,1,3,75369,0,3,24000,1,12.66,0.32,4,647,0,1
29,1,0,32257,5,0,4000,0,14.74,0.12,9,665,0,1
24,1,3,36965,0,3,10000,3,14.61,0.27,3,607,0,1
29,1,0,84817,4,0,10000,0,13.85,0.12,7,554,1,0
24,0,3,91158,0,3,2000,3,9.99,0.02,2,651,1,0
23,0,3,110525,3,0,10000,4,13.43,0.09,2,640,1,0
24,1,3,106079,3,0,8000,5,11.01,0.08,3,643,0,1
25,1,1,116318,7,0,10925,5,12.69,0.09,4,640,1,0
26,0,3,25023,6,3,4800,3,8.72,0.19,3,653,1,0
25,1,3,56030,5,3,12000,4,5.42,0.21,3,623,1,0
36,1,1,173413,14,0,7575,3,15.04,0.04,16,722,0,0
24,1,0,36887,1,3,6000,3,7.51,0.16,4,660,1,0
36,1,3,67367,12,3,9900,3,14.84,0.15,13,673,0,1
25,1,0,51210,4,3,20000,1,13.47,0.39,4,645,0,1
26,1,0,109040,6,0,3200,1,13.22,0.03,4,665,1,0
24,1,4,69566,2,3,25000,3,13.4,0.36,4,621,0,1
25,1,3,53477,2,3,8000,3,12.92,0.15,2,562,0,1
25,0,1,82508,2,0,13597,3,10.02,0.16,4,650,0,0
29,1,4,56721,3,0,11000,1,12.99,0.19,6,637,0,1
30,1,3,53659,10,3,9147,3,7.29,0.17,6,639,1,0
22,0,0,72912,0,3,4400,1,15.23,0.06,3,551,1,0
24,1,1,188323,0,0,15000,1,10.25,0.08,3,658,1,0
22,1,3,52737,1,3,14400,0,7.88,0.27,2,563,0,1
23,0,4,71470,1,0,5000,3,8.59,0.07,3,667,0,1
37,1,1,97166,14,3,35000,2,11.99,0.36,17,637,0,1
21,0,1,42979,0,0,4800,0,10.99,0.11,3,620,0,0
24,1,3,39383,0,3,6000,4,14.84,0.15,4,585,0,1
23,0,1,41907,0,3,10000,2,11.1,0.24,3,636,0,1
24,0,1,29691,1,3,6500,1,11.36,0.22,2,655,1,0
25,1,1,73032,1,0,10000,5,11.49,0.14,4,679,0,0
26,0,3,17100,4,3,7913,2,13.89,0.46,5,597,0,1
24,0,1,33790,0,3,6937,3,15.55,0.21,4,682,0,1
34,1,1,49434,10,0,10000,3,6.56,0.2,14,698,1,0
23,1,1,108858,0,3,5000,3,15.96,0.05,3,587,0,0
29,0,4,253340,7,0,14000,3,12.42,0.06,6,739,0,0
26,0,1,68462,6,0,15000,3,15.23,0.22,6,653,0,1
24,1,1,53000,6,3,14000,3,7.51,0.26,2,727,0,1
32,1,3,58907,10,2,3000,1,5.79,0.05,7,628,1,0
24,1,3,28082,3,2,1000,3,16.32,0.04,2,616,0,1
37,1,3,149750,12,0,19000,2,13.92,0.13,16,656,1,0
25,1,4,27236,6,3,8000,2,13.98,0.29,2,597,0,1
26,1,4,151245,3,3,8000,3,9.63,0.05,3,647,1,0
32,0,1,46636,10,3,12000,1,12.42,0.26,6,675,0,1
29,0,4,87481,3,3,24000,2,10.64,0.27,8,620,0,1
26,0,4,64657,1,2,2500,2,9.91,0.04,2,647,0,0
42,0,0,96969,22,3,35000,4,11.43,0.36,15,583,0,1
24,0,4,47053,3,3,4000,1,8.4,0.09,3,596,1,0
23,0,1,54371,0,0,24511,0,15.8,0.45,2,501,0,1
25,1,3,59575,4,3,4800,3,14.96,0.08,2,665,0,1
33,0,4,46051,10,3,4400,4,11.71,0.1,8,689,1,0
30,0,4,270918,6,3,25000,3,12.42,0.09,10,694,1,0
23,0,1,84651,0,3,6500,5,13.23,0.08,3,624,1,0
27,1,1,74117,3,3,12000,5,12.21,0.16,5,685,1,0
28,1,0,224271,5,1,2500,5,7.4,0.01,9,626,1,0
26,1,4,106506,2,3,10000,5,12.69,0.09,2,673,1,0
22,1,3,63210,1,0,9750,1,13.06,0.15,2,664,1,0
23,1,3,85088,3,3,8000,3,11.99,0.09,4,624,0,0
22,0,3,79142,0,0,7200,4,8.9,0.09,2,671,0,0
23,0,4,46963,0,3,2000,5,8.89,0.04,3,590,1,0
22,1,0,86223,0,3,1800,1,11.12,0.02,4,657,0,0
31,1,1,44234,10,3,8000,3,10.65,0.18,6,640,1,0
26,1,4,44486,4,3,7000,1,13.4,0.16,4,698,1,0
23,0,4,70092,0,3,9000,3,10.37,0.13,3,689,1,0
29,0,4,68169,8,0,8000,3,11.49,0.12,5,674,0,1
22,0,0,26203,0,3,5000,0,19.25,0.19,2,571,0,1
28,1,1,62612,8,3,20000,0,15.65,0.32,8,679,0,1
25,1,3,47494,5,3,20000,3,11.35,0.42,4,660,0,1
26,1,0,60920,7,3,5301,2,12.06,0.09,6,534,0,1
22,1,3,80349,0,0,6000,1,7.51,0.07,2,609,0,0
22,1,3,41095,0,3,5866,1,11.01,0.14,4,520,0,1
26,0,1,71283,1,3,4500,3,6.03,0.06,2,603,1,0
26,0,3,47656,6,0,5000,0,13.67,0.1,3,566,0,1
27,1,3,63345,5,3,7188,1,11.85,0.11,5,632,0,0
25,1,0,49091,2,3,13250,4,11.01,0.27,3,629,0,1
32,1,1,217888,9,0,7095,3,7.21,0.03,6,601,0,0
26,1,0,41812,4,0,12250,4,6.91,0.29,4,597,0,1
23,0,0,92393,0,3,7000,4,14.96,0.08,4,603,0,1
29,0,3,76925,4,3,10000,3,14.71,0.13,7,524,1,0
27,1,1,109036,6,3,9000,0,13.49,0.08,7,625,1,0
25,1,4,35402,2,3,6000,5,17.04,0.17,4,696,0,1
26,1,4,39909,5,0,3250,2,6.99,0.08,4,623,1,0
29,0,1,109424,5,0,5000,5,7.69,0.05,5,569,1,0
35,0,4,66898,13,0,1448,1,10.73,0.02,5,680,1,0
31,1,0,68426,7,0,8000,1,8.59,0.12,5,665,1,0
22,1,1,58877,2,0,3500,3,6.54,0.06,3,431,1,0
22,0,1,54569,0,3,15000,4,10.37,0.27,3,674,0,1
25,1,3,25389,3,3,4750,5,12.98,0.19,4,592,0,0
25,0,4,84731,5,3,7000,2,13.79,0.08,2,709,0,0
34,0,0,44083,9,3,9500,0,8.59,0.22,8,649,0,0
26,1,1,76432,4,0,3800,2,12.04,0.05,4,523,1,0
37,1,0,56088,11,3,20000,0,14.91,0.36,10,671,0,1
24,1,4,48742,0,3,14097,3,11.58,0.29,4,649,0,1
24,1,4,139750,2,0,3200,1,16.29,0.02,2,600,1,0
26,1,2,43037,5,3,4800,0,5.9,0.11,3,703,1,0
49,0,2,144902,26,0,12000,3,10.99,0.08,12,717,0,0
25,1,0,60122,4,0,5600,3,7.49,0.09,2,578,1,0
25,0,4,202525,1,0,35000,4,10.65,0.17,2,589,1,0
24,0,3,51403,1,3,3200,4,10.31,0.06,5,644,0,1
30,0,3,126944,5,0,26000,0,7.51,0.2,10,636,0,0
24,1,1,36536,0,3,6000,2,15.99,0.16,3,703,0,1
23,1,0,18191,2,3,5000,5,6.91,0.27,3,684,0,1
26,0,3,35975,1,3,3301,2,13.37,0.09,4,606,0,1
32,1,0,81271,8,3,15000,3,11.01,0.18,5,626,0,1
24,0,4,133231,3,3,25000,2,15.7,0.19,2,675,1,0
30,1,4,111481,7,0,24759,3,15.03,0.22,6,730,0,1
23,1,3,36929,0,3,10300,4,8.94,0.28,4,570,0,1
24,1,3,75484,2,3,20000,2,11.12,0.26,2,562,0,1
24,1,3,49203,0,3,10000,4,8.49,0.2,3,630,1,0
24,1,3,118910,3,3,15950,0,16.25,0.13,2,611,0,1
28,0,1,53494,3,3,17508,1,11.09,0.33,10,705,0,1
27,1,3,36949,4,3,2400,3,17.49,0.06,10,605,0,1
39,1,2,47176,17,3,9500,3,10.62,0.2,11,715,0,0
23,0,4,94363,0,3,25000,5,16.32,0.26,3,576,0,1
29,1,4,34829,6,3,8679,1,15.09,0.25,10,668,0,1
38,1,0,42229,13,3,9500,3,14.46,0.22,15,663,0,1
33,0,0,33040,10,2,7000,5,11.36,0.21,9,546,1,0
33,1,1,58295,12,3,21012,3,11.01,0.36,8,653,0,1
30,1,3,109171,7,0,4800,0,8.9,0.04,5,615,0,1
24,1,3,28708,1,3,5000,3,11.01,0.17,4,607,1,0
23,1,1,44142,0,0,10750,2,11.01,0.24,3,608,0,1
34,0,1,54125,10,3,12297,5,12.18,0.23,12,675,0,0
23,0,0,47735,0,3,5502,2,6.03,0.12,5,654,0,1
29,1,4,117538,9,0,25000,2,10.37,0.21,10,613,1,0
23,1,1,44280,4,3,3500,5,11.57,0.08,3,668,0,0
23,1,0,66844,0,3,20000,0,12.53,0.3,2,655,0,1
23,0,0,29922,0,3,5000,3,12.64,0.17,4,597,1,0
26,1,1,15505,0,2,2700,0,11.01,0.17,4,587,0,1
24,1,1,56965,3,3,8000,2,15.23,0.14,2,606,0,1
28,0,0,36900,4,3,10000,5,9.53,0.27,5,548,0,1
23,0,1,26437,2,3,7500,3,7.14,0.28,4,565,0,1
23,1,1,71381,0,3,3000,0,9.88,0.04,2,598,1,0
21,0,1,56255,0,3,5200,4,17.27,0.09,3,599,0,1
25,0,0,80364,4,3,25000,1,14.49,0.31,2,622,0,1
25,1,4,79020,4,0,1523,5,5.49,0.02,4,651,1,0
29,0,1,34549,6,3,5000,3,7.29,0.14,9,673,0,0
23,0,0,55096,1,0,7000,0,5.42,0.13,3,608,0,0
21,0,1,40638,1,3,9000,1,12.69,0.22,3,538,0,0
31,0,4,88601,12,0,18000,0,17.39,0.2,10,681,0,1
24,1,0,63701,1,3,8000,1,11.78,0.13,3,572,1,0
23,0,3,77772,1,3,6000,1,10.79,0.08,2,640,0,1
31,1,0,55248,8,0,6500,1,12.9,0.12,9,563,1,0
24,0,3,12618,1,2,3200,5,7.88,0.25,2,592,0,1
22,0,1,30989,0,3,5825,3,14.27,0.19,2,629,0,0
26,0,1,85126,0,3,22500,1,18.99,0.26,4,655,0,1
25,1,3,77670,3,0,6000,1,10.6,0.08,5,599,1,0
36,0,3,83484,13,3,8000,4,9.63,0.1,16,567,1,0
24,1,1,91137,0,3,20000,5,8.88,0.22,2,662,1,0
22,1,3,85380,0,3,12000,3,15.68,0.14,3,659,0,1
38,1,3,30886,11,3,3000,3,11.01,0.1,13,679,0,1
27,1,4,43761,5,3,15000,5,16.59,0.34,9,713,0,1
24,1,1,67019,0,3,10000,5,14.93,0.15,3,583,1,0
27,0,0,105491,7,0,7200,5,9.63,0.07,6,628,1,0
34,1,3,73477,10,3,11200,0,15.62,0.15,10,539,0,1
31,0,0,78241,8,3,12000,5,12.73,0.15,8,679,1,0
25,0,0,120900,0,0,9000,1,9.64,0.07,3,633,0,1
23,0,0,65666,0,0,8600,1,6.03,0.13,3,603,0,0
41,0,4,34052,21,3,1500,0,12.99,0.04,15,659,0,0
22,1,1,91119,1,0,14950,1,9.91,0.16,4,568,1,0
25,0,3,35707,0,3,12000,4,12.84,0.34,4,559,0,1
28,1,4,32535,6,2,2500,2,7.49,0.08,8,710,0,0
